aptNm,umdNm,price,area_m2,floor,cdealType,__lawd_cd__,__deal_ym__,date
광교호반베르디움,원천동,70500,59.9306,13,,41117,202002,2020-02-17
광교아이파크,원천동,100000,84.1006,25,,41117,202002,2020-02-27
삼성1,원천동,15500,49.14,10,,41117,202002,2020-02-17
광교e편한세상,이의동,132500,101.933,31,,41117,202002,2020-02-26
광교e편한세상,이의동,145000,119.7187,17,,41117,202002,2020-02-25
삼성1,원천동,15500,49.14,8,,41117,202002,2020-02-18
광교호반베르디움,원천동,68000,59.9306,29,,41117,202002,2020-02-13
광교 해모로 아파트,이의동,63500,84.8,12,,41117,202002,2020-02-27
광교2차e편한세상,이의동,82500,84.6861,10,,41117,202002,2020-02-02
주공,원천동,23000,41.3,6,,41117,202002,2020-02-07
광교LAKEPARK한양수자인,하동,68900,84.8442,9,,41117,202002,2020-02-25
래미안광교,이의동,118000,119.11,4,,41117,202002,2020-02-13
광교LAKEPARK한양수자인,하동,70000,84.7654,6,,41117,202002,2020-02-16
삼성1,원천동,14200,49.14,1,,41117,202002,2020-02-25
광교호수마을호반써밋,하동,88000,84.96,22,,41117,202002,2020-02-15
원천레이크파크,원천동,30000,59.8,10,,41117,202002,2020-02-07
원천레이크파크,원천동,28000,59.8,6,,41117,202002,2020-02-07
광교호수마을호반써밋,하동,89000,84.85,19,,41117,202002,2020-02-12
광교LAKEPARK한양수자인,하동,74000,84.8201,27,,41117,202002,2020-02-24
삼성1,원천동,14000,49.14,1,,41117,202002,2020-02-20
삼성1,원천동,15200,49.14,12,,41117,202002,2020-02-19
삼성1,원천동,15000,49.14,15,,41117,202002,2020-02-18
원천레이크파크,원천동,21700,49.95,13,,41117,202002,2020-02-11
삼성1,원천동,15000,49.14,10,,41117,202002,2020-02-17
삼성1,원천동,13900,49.14,5,,41117,202002,2020-02-15
광교LAKEPARK한양수자인,하동,66500,84.7654,13,,41117,202002,2020-02-15
광교2차e편한세상,이의동,78000,84.6861,2,,41117,202002,2020-02-14
원천신미주,원천동,22500,84.89,9,,41117,202002,2020-02-19
삼성1,원천동,13900,49.14,10,,41117,202002,2020-02-04
원천신미주,원천동,13300,37.49,8,,41117,202002,2020-02-14
원천신미주,원천동,18000,59.94,10,,41117,202002,2020-02-18
원천신미주,원천동,17000,59.94,19,,41117,202002,2020-02-07
원천레이크파크,원천동,33000,59.99,18,,41117,202002,2020-02-15
원천신미주,원천동,23800,84.89,11,,41117,202002,2020-02-04
자연앤힐스테이트,이의동,129000,84.55,33,,41117,202002,2020-02-18
자연앤힐스테이트,이의동,126500,84.63,18,,41117,202002,2020-02-19
삼성1,원천동,13950,49.14,3,,41117,202002,2020-02-19
광교2차e편한세상,이의동,79000,84.9175,8,,41117,202002,2020-02-10
주공,원천동,28000,49.94,5,,41117,202002,2020-02-19
주공,원천동,28000,49.94,2,,41117,202002,2020-02-18
삼성1,원천동,15500,49.14,3,,41117,202002,2020-02-15
원천신미주,원천동,16500,59.94,7,,41117,202002,2020-02-15
광교역참누리포레스트,이의동,57500,59.5653,7,,41117,202002,2020-02-19
광교역참누리포레스트,이의동,60000,59.6129,6,,41117,202002,2020-02-18
광교e편한세상,이의동,124500,100.8028,6,,41117,202002,2020-02-05
광교LAKEPARK한양수자인,하동,70000,84.7654,23,,41117,202002,2020-02-16
광교대광로제비앙,이의동,57500,84.5282,4,,41117,202002,2020-02-08
주공,원천동,23000,41.3,12,,41117,202002,2020-02-19
주공,원천동,17500,32.39,12,,41117,202002,2020-02-07
주공,원천동,21400,41.3,8,,41117,202002,2020-02-07
주공,원천동,28000,49.94,7,,41117,202002,2020-02-06
광교LAKEPARK한양수자인,하동,68000,84.8201,23,,41117,202002,2020-02-17
광교역참누리포레스트,이의동,60000,59.5477,3,,41117,202002,2020-02-17
주공,원천동,35500,67.28,10,,41117,202002,2020-02-16
광교LAKEPARK한양수자인,하동,66000,84.8201,4,,41117,202002,2020-02-15
광교호반베르디움,원천동,70800,59.9306,26,,41117,202002,2020-02-14
광교2차e편한세상,이의동,75700,84.6861,2,,41117,202002,2020-02-07
원천레이크파크,원천동,30000,59.99,7,,41117,202002,2020-02-15
원천레이크파크,원천동,30000,59.99,6,,41117,202002,2020-02-15
원천레이크파크,원천동,30000,59.8,12,,41117,202002,2020-02-13
원천레이크파크,원천동,28000,59.8,8,,41117,202002,2020-02-10
광교LAKEPARK한양수자인,하동,76300,84.8442,25,,41117,202002,2020-02-15
광교푸르지오월드마크,이의동,101000,84.92,5,,41117,202002,2020-02-17
주공,원천동,30000,49.94,9,,41117,202002,2020-02-15
주공,원천동,35000,61.52,4,,41117,202002,2020-02-03
광교역참누리포레스트,이의동,58000,59.5477,4,,41117,202002,2020-02-15
광교 해모로 아파트,이의동,57500,74.94,4,,41117,202002,2020-02-03
광교호반베르디움,원천동,70400,59.9306,7,,41117,202002,2020-02-15
광교LAKEPARK한양수자인,하동,65000,84.8201,11,,41117,202002,2020-02-14
삼성1,원천동,14800,49.14,12,,41117,202002,2020-02-13
삼성1,원천동,14000,49.14,2,,41117,202002,2020-02-15
주공,원천동,33500,61.52,14,,41117,202002,2020-02-06
삼성1,원천동,13800,49.14,6,,41117,202002,2020-02-11
삼성1,원천동,14600,49.14,11,,41117,202002,2020-02-08
원천레이크파크,원천동,19900,49.95,20,,41117,202002,2020-02-10
원천신미주,원천동,24000,84.89,13,,41117,202002,2020-02-03
광교호반베르디움,이의동,75000,84.265,4,,41117,202002,2020-02-01
원천레이크파크,원천동,31000,59.99,3,,41117,202002,2020-02-11
광교LAKEPARK한양수자인,하동,66900,84.8442,9,,41117,202002,2020-02-07
삼성1,원천동,15500,49.14,4,,41117,202002,2020-02-10
광교e편한세상,이의동,150000,145.6366,22,,41117,202002,2020-02-12
원천레이크파크,원천동,23000,49.95,12,,41117,202002,2020-02-11
원천레이크파크,원천동,22000,49.95,13,,41117,202002,2020-02-03
원천레이크파크,원천동,28000,59.8,2,,41117,202002,2020-02-11
광교역참누리포레스트,이의동,56500,59.5477,3,,41117,202002,2020-02-10
오드카운티,이의동,108500,122.4164,18,,41117,202002,2020-02-01
아주,원천동,22400,71.25,3,,41117,202002,2020-02-10
원천신미주,원천동,21000,84.89,9,,41117,202002,2020-02-08
광교푸르지오월드마크,이의동,104500,84.92,24,,41117,202002,2020-02-08
원천레이크파크,원천동,28500,59.8,10,,41117,202002,2020-02-08
원천레이크파크,원천동,29500,59.99,3,,41117,202002,2020-02-03
원천레이크파크,원천동,27000,59.8,15,,41117,202002,2020-02-03
원천레이크파크,원천동,21800,49.95,7,,41117,202002,2020-02-04
원천레이크파크,원천동,19000,49.95,1,,41117,202002,2020-02-03
광교호수마을호반써밋,하동,80700,84.85,30,,41117,202002,2020-02-03
원천레이크파크,원천동,29950,59.99,4,,41117,202002,2020-02-03
원천레이크파크,원천동,30950,59.99,15,,41117,202002,2020-02-06
광교호수마을호반써밋,하동,83000,84.94,28,,41117,202002,2020-02-04
광교대광로제비앙,이의동,55000,84.6489,5,,41117,202002,2020-02-05
래미안광교,이의동,110000,97.77,24,,41117,202002,2020-02-04
원천레이크파크,원천동,22000,49.95,13,,41117,202002,2020-02-04
삼성1,원천동,13500,49.14,12,,41117,202002,2020-02-04
삼성1,원천동,13000,49.14,3,,41117,202002,2020-02-03
오드카운티,이의동,110500,121.9758,31,,41117,202002,2020-02-01
원천레이크파크,원천동,20000,49.95,3,,41117,202002,2020-02-01
광교푸르지오월드마크,이의동,101500,84.916,30,,41117,202002,2020-02-02
원천레이크파크,원천동,24400,59.94,9,,41117,202002,2020-02-01
원천레이크파크,원천동,21500,49.95,12,,41117,202002,2020-02-01
원천레이크파크,원천동,21000,49.95,12,,41117,202002,2020-02-01
광교역참누리포레스트,이의동,58700,59.6129,7,,41117,202003,2020-03-28
광교호반베르디움,이의동,85000,117.125,4,,41117,202003,2020-03-27
주공,원천동,38000,61.52,11,,41117,202003,2020-03-19
삼성1,원천동,15700,49.14,10,,41117,202003,2020-03-26
광교 해모로 아파트,이의동,60000,84.93,13,,41117,202003,2020-03-11
주공,원천동,31000,49.94,15,,41117,202003,2020-03-07
래미안광교,이의동,130000,177.59,1,,41117,202003,2020-03-25
삼성1,원천동,16800,49.14,14,,41117,202003,2020-03-20
광교호반베르디움,원천동,68000,59.9306,15,,41117,202003,2020-03-21
자연앤자이2단지,이의동,170000,148.21,4,,41117,202003,2020-03-13
SummitPlace광교,이의동,129000,107.418,10,,41117,202003,2020-03-05
SummitPlace광교,이의동,120000,107.418,6,,41117,202003,2020-03-19
원천신미주,원천동,15000,59.94,1,,41117,202003,2020-03-25
원천신미주,원천동,16500,59.94,6,,41117,202003,2020-03-25
삼성1,원천동,14000,49.14,1,,41117,202003,2020-03-19
광교호수마을호반써밋,하동,88500,84.96,22,,41117,202003,2020-03-16
자연앤자이3단지,이의동,140000,125.6,21,,41117,202003,2020-03-21
주공,원천동,17900,32.39,5,,41117,202003,2020-03-03
원천신미주,원천동,23000,84.89,12,,41117,202003,2020-03-27
광교호반베르디움,이의동,82000,84.346,12,,41117,202003,2020-03-10
광교역참누리포레스트,이의동,58500,59.6129,3,,41117,202003,2020-03-26
삼부리치안,원천동,14300,22.7225,7,,41117,202003,2020-03-10
광교호수마을호반써밋,하동,98000,111.08,8,,41117,202003,2020-03-10
광교호반베르디움트라엘,이의동,102500,100.513,10,,41117,202003,2020-03-18
원천신미주,원천동,22700,84.89,6,,41117,202003,2020-03-24
삼성1,원천동,15900,49.14,15,,41117,202003,2020-03-06
삼성1,원천동,16100,49.14,7,,41117,202003,2020-03-18
삼성1,원천동,14500,49.14,1,,41117,202003,2020-03-13
삼성1,원천동,15000,49.14,10,,41117,202003,2020-03-03
삼성1,원천동,15800,49.14,10,,41117,202003,2020-03-20
광교역참누리포레스트,이의동,58000,59.5477,3,,41117,202003,2020-03-07
삼성1,원천동,16300,49.14,5,,41117,202003,2020-03-16
원천레이크파크,원천동,42000,84.79,16,,41117,202003,2020-03-12
광교아르데코,이의동,40600,70.8791,4,,41117,202003,2020-03-10
광교호반베르디움,이의동,81000,84.265,10,,41117,202003,2020-03-11
삼부리치안,원천동,13000,22.7225,3,,41117,202003,2020-03-12
광교호수마을호반써밋,하동,90000,84.85,17,,41117,202003,2020-03-03
광교e편한세상,이의동,146000,120.7597,8,,41117,202003,2020-03-12
광교역참누리포레스트,이의동,57800,59.5477,7,,41117,202003,2020-03-07
광교 해모로 아파트,이의동,64500,74.58,5,,41117,202003,2020-03-12
광교역참누리포레스트,이의동,55000,59.6129,1,,41117,202003,2020-03-02
원천레이크파크,원천동,32500,59.99,6,,41117,202003,2020-03-02
광교 해모로 아파트,이의동,59000,84.98,2,,41117,202003,2020-03-10
원천레이크파크,원천동,23500,49.95,20,,41117,202003,2020-03-05
광교 해모로 아파트,이의동,66000,84.8,2,,41117,202003,2020-03-06
자연앤힐스테이트,이의동,127500,84.49,16,,41117,202003,2020-03-06
주공,원천동,18000,41.3,2,,41117,202003,2020-03-05
광교역참누리포레스트,이의동,59000,59.6129,4,,41117,202003,2020-03-02
주공,원천동,18500,32.39,9,,41117,202004,2020-04-27
광교호수마을호반써밋,하동,104500,111.08,35,,41117,202004,2020-04-21
광교호수마을호반써밋,하동,88000,84.85,27,,41117,202004,2020-04-27
주공,원천동,31500,49.94,12,,41117,202004,2020-04-17
원천신미주,원천동,16900,59.94,17,,41117,202004,2020-04-23
원천레이크파크,원천동,33800,59.99,9,,41117,202004,2020-04-24
광교호반베르디움,원천동,65000,59.9306,20,,41117,202004,2020-04-30
주공,원천동,29900,49.94,8,,41117,202004,2020-04-19
삼성1,원천동,13100,49.14,1,,41117,202004,2020-04-20
광교LAKEPARK한양수자인,하동,68000,84.8201,18,,41117,202004,2020-04-27
광교호수마을호반써밋,하동,79000,84.85,1,,41117,202004,2020-04-27
원천레이크파크,원천동,23500,49.95,13,,41117,202004,2020-04-29
래미안광교,이의동,111000,120.97,21,,41117,202004,2020-04-30
자연앤힐스테이트,이의동,115000,84.55,3,,41117,202004,2020-04-18
삼성1,원천동,16200,49.14,13,,41117,202004,2020-04-27
광교호수마을호반써밋,하동,88000,84.85,24,,41117,202004,2020-04-18
삼성1,원천동,16000,49.14,11,,41117,202004,2020-04-16
광교역참누리포레스트,이의동,60000,59.5477,6,,41117,202004,2020-04-18
삼성1,원천동,15900,49.14,10,,41117,202004,2020-04-11
삼성1,원천동,16900,49.14,3,,41117,202004,2020-04-25
원천레이크파크,원천동,24500,49.95,7,,41117,202004,2020-04-14
삼성1,원천동,15900,49.14,8,,41117,202004,2020-04-29
원천레이크파크,원천동,31000,59.99,7,,41117,202004,2020-04-23
래미안광교,이의동,103500,119.11,31,,41117,202004,2020-04-29
원천레이크파크,원천동,24000,49.95,13,,41117,202004,2020-04-06
원천신미주,원천동,24000,84.89,3,,41117,202004,2020-04-18
광교아이파크,원천동,116000,84.3013,23,,41117,202004,2020-04-04
삼성1,원천동,16200,49.14,4,,41117,202004,2020-04-18
광교호반베르디움,원천동,67000,59.9306,9,,41117,202004,2020-04-17
광교LAKEPARK한양수자인,하동,69000,84.8442,22,,41117,202004,2020-04-04
광교LAKEPARK한양수자인,하동,71500,84.8201,29,,41117,202004,2020-04-06
자연앤힐스테이트,이의동,120500,84.39,11,,41117,202004,2020-04-03
원천레이크파크,원천동,34000,59.99,16,,41117,202004,2020-04-18
원천신미주,원천동,15800,59.94,1,,41117,202004,2020-04-18
삼성1,원천동,15500,49.14,9,,41117,202004,2020-04-03
삼성1,원천동,16000,49.14,7,,41117,202004,2020-04-17
원천레이크파크,원천동,23400,49.95,19,,41117,202004,2020-04-15
주공,원천동,17500,32.39,9,,41117,202004,2020-04-03
광교역참누리포레스트,이의동,60000,59.5477,4,,41117,202004,2020-04-09
광교역참누리포레스트,이의동,53500,59.6129,1,,41117,202004,2020-04-02
원천레이크파크,원천동,23400,49.95,12,,41117,202004,2020-04-04
원천레이크파크,원천동,28400,59.99,20,,41117,202005,2020-05-22
삼성1,원천동,16000,49.14,7,,41117,202005,2020-05-25
광교e편한세상,이의동,129500,101.9421,26,,41117,202005,2020-05-29
광교역참누리포레스트,이의동,59900,59.5653,5,,41117,202005,2020-05-30
원천레이크파크,원천동,32000,59.8,10,,41117,202005,2020-05-22
광교역참누리포레스트,이의동,55000,59.6129,1,,41117,202005,2020-05-30
아주,원천동,20700,56.67,6,,41117,202005,2020-05-21
삼성1,원천동,15200,49.14,13,,41117,202005,2020-05-21
광교e편한세상,이의동,119500,101.1899,21,,41117,202005,2020-05-21
주공,원천동,36700,61.52,2,,41117,202005,2020-05-30
래미안광교,이의동,126500,120.97,8,,41117,202005,2020-05-28
광교호수마을호반써밋,하동,85000,84.94,24,,41117,202005,2020-05-30
자연앤힐스테이트,이의동,121000,84.28,10,,41117,202005,2020-05-28
광교더샵,원천동,114000,91.3754,8,,41117,202005,2020-05-28
원천신미주,원천동,24300,84.89,11,,41117,202005,2020-05-30
광교호수마을호반써밋,하동,82500,84.94,15,,41117,202005,2020-05-22
삼성1,원천동,18000,49.14,5,,41117,202005,2020-05-20
광교e편한세상,이의동,148000,120.594,17,,41117,202005,2020-05-16
광교한양수자인,이의동,77400,84.247,11,,41117,202005,2020-05-30
원천레이크파크,원천동,32000,59.99,4,,41117,202005,2020-05-18
힐스테이트광교,하동,167000,107.9173,8,,41117,202005,2020-05-27
원천신미주,원천동,17000,59.94,8,,41117,202005,2020-05-26
삼성1,원천동,15900,49.14,12,,41117,202005,2020-05-27
원천레이크파크,원천동,33500,59.99,10,,41117,202005,2020-05-14
원천레이크파크,원천동,32400,59.99,14,,41117,202005,2020-05-22
원천신미주,원천동,23000,84.89,6,,41117,202005,2020-05-26
원천레이크파크,원천동,43000,84.79,16,,41117,202005,2020-05-22
주공,원천동,17900,32.39,14,,41117,202005,2020-05-16
주공,원천동,32000,49.94,1,,41117,202005,2020-05-30
원천레이크파크,원천동,32100,59.99,6,,41117,202005,2020-05-16
아주,원천동,22200,56.67,5,,41117,202005,2020-05-13
광교호반베르디움,원천동,65000,59.9306,5,,41117,202005,2020-05-19
주공,원천동,39300,66.56,2,,41117,202005,2020-05-09
삼성1,원천동,16000,49.14,7,,41117,202005,2020-05-09
광교호반베르디움,원천동,62000,59.9306,1,,41117,202005,2020-05-25
광교호반베르디움,원천동,67000,59.9306,5,,41117,202005,2020-05-28
원천레이크파크,원천동,33000,59.99,17,,41117,202005,2020-05-19
광교호수마을호반써밋,하동,97500,111.08,14,,41117,202005,2020-05-13
