deal_ym,aptNm,umdNm,dealAmount_raw,dealYear,dealMonth,dealDay,excluUseAr_raw,floor_raw,buildYear_raw,cdealType,cdealDay,roadNm,price,area_m2,floor,buildYear,date
202010,포스코더샵2차,능동,"53,500",2020,10,31,101.0812,3,2008,,,동탄공원로,53500,101.0812,3,2008,2020-10-31
202010,서동탄역우남퍼스트빌아파트,능동,"30,000",2020,10,24,84.2119,12,2002,,,10용사로,30000,84.2119,12,2002,2020-10-24
202010,포스코더샵2차,능동,"44,000",2020,10,31,76.1565,1,2008,,,동탄공원로,44000,76.1565,1,2008,2020-10-31
202010,푸른마을모아미래도,능동,"34,000",2020,10,27,59.192,3,2008,,,동탄공원로,34000,59.192,3,2008,2020-10-27
202010,자연앤데시앙,능동,"48,000",2020,10,26,84.84,22,2008,,,동탄숲속로,48000,84.84,22,2008,2020-10-26
202010,동탄숲속마을 능동역 리체 더 포레스트,능동,"54,000",2020,10,29,110.4018,6,2008,,,동탄숲속로,54000,110.4018,6,2008,2020-10-29
202010,능동마을이지더원,능동,"53,000",2020,10,27,83.5573,15,2008,,,동탄원천로,53000,83.5573,15,2008,2020-10-27
202010,신일유토빌,석우동,"67,500",2020,10,21,128.379,2,2008,,,동탄반석로,67500,128.379,2,2008,2020-10-21
202010,동탄숲속마을자연앤경남아너스빌(1124-0),능동,"49,000",2020,10,23,84.51,5,2008,,,동탄숲속로,49000,84.51,5,2008,2020-10-23
202010,능동마을이지더원,능동,"47,800",2020,10,23,78.2912,4,2008,,,동탄원천로,47800,78.2912,4,2008,2020-10-23
202010,동탄시범다은마을 메타역 롯데캐슬,반송동,"64,800",2020,10,26,103.295,9,2007,,,메타폴리스로,64800,103.295,9,2007,2020-10-26
202010,시범한빛마을동탄아이파크,반송동,"76,000",2020,10,31,84.96,19,2007,,,동탄지성로,76000,84.96,19,2007,2020-10-31
202010,능동마을이지더원,능동,"48,500",2020,10,30,83.5573,8,2008,,,동탄원천로,48500,83.5573,8,2008,2020-10-30
202010,자연앤데시앙,능동,"42,000",2020,10,26,74.6,6,2008,,,동탄숲속로,42000,74.6,6,2008,2020-10-26
202010,푸르지오,석우동,"45,000",2020,10,22,57.8,19,2008,,,동탄반석로,45000,57.8,19,2008,2020-10-22
202010,푸르지오,석우동,"59,000",2020,10,31,84.065,12,2008,,,동탄반석로,59000,84.065,12,2008,2020-10-31
202010,솔빛마을경남아너스빌,반송동,"70,000",2020,10,27,103.3947,18,2007,,,동탄반석로,70000,103.3947,18,2007,2020-10-27
202010,푸른마을모아미래도,능동,"34,000",2020,10,23,59.192,12,2008,,,동탄공원로,34000,59.192,12,2008,2020-10-23
202010,신동탄푸르지오,기산동,"24,700",2020,10,23,84.9001,1,2005,,,동탄지성로,24700,84.9001,1,2005,2020-10-23
202010,동탄시범다은마을 월드메르디앙 반도유보라,반송동,"69,200",2020,10,26,84.65,18,2007,,,동탄중앙로,69200,84.65,18,2007,2020-10-26
202010,삼성래미안1차,기산동,"30,800",2020,10,30,84.987,6,2003,,,동탄지성로,30800,84.987,6,2003,2020-10-30
202010,동탄시범다은마을 월드메르디앙 반도유보라,반송동,"69,500",2020,10,29,84.65,11,2007,,,동탄중앙로,69500,84.65,11,2007,2020-10-29
202010,우미린제일풍경채,석우동,"48,000",2020,10,31,74.092,10,2008,,,동탄반석로,48000,74.092,10,2008,2020-10-31
202010,솔빛마을쌍용예가,반송동,"56,000",2020,10,24,84.991,8,2007,,,동탄반석로,56000,84.991,8,2007,2020-10-24
202010,동탄센트럴포레스트,반송동,"39,900",2020,10,26,74.66,18,2009,,,동탄중앙로,39900,74.66,18,2009,2020-10-26
202010,동탄숲속마을모아미래도2단지,능동,"43,900",2020,10,17,101.23,13,2008,,,동탄숲속로,43900,101.23,13,2008,2020-10-17
202010,동탄숲속마을모아미래도2단지,능동,"44,500",2020,10,24,100.92,9,2008,,,동탄숲속로,44500,100.92,9,2008,2020-10-24
202010,동탄숲속마을자연앤경남아너스빌(1115-0),능동,"50,800",2020,10,22,84.55,5,2008,,,동탄숲속로,50800,84.55,5,2008,2020-10-22
202010,포스코더샵2차,능동,"42,000",2020,10,17,76.5336,18,2008,,,동탄공원로,42000,76.5336,18,2008,2020-10-17
202010,신일유토빌,석우동,"59,000",2020,10,23,101.857,4,2008,,,동탄반석로,59000,101.857,4,2008,2020-10-23
202010,자연앤데시앙,능동,"41,900",2020,10,31,74.6,9,2008,,,동탄숲속로,41900,74.6,9,2008,2020-10-31
202010,동탄나루마을동탄역U.BORA여울숲1.0,반송동,"47,500",2020,10,20,76.7822,7,2007,,,동탄반석로,47500,76.7822,7,2007,2020-10-20
202010,자연앤데시앙,능동,"48,000",2020,10,15,84.57,29,2008,,,동탄숲속로,48000,84.57,29,2008,2020-10-15
202010,동탄나루마을동탄역U.BORA여울숲1.0,반송동,"49,600",2020,10,20,76.7822,27,2007,,,동탄반석로,49600,76.7822,27,2007,2020-10-20
202010,솔빛마을쌍용예가,반송동,"55,950",2020,10,20,84.9794,18,2007,,,동탄반석로,55950,84.9794,18,2007,2020-10-20
202010,동탄하이페리온,반송동,"61,500",2020,10,27,132.66,10,2010,,,동탄반석로,61500,132.66,10,2010,2020-10-27
202010,에스케이뷰파크2차,기산동,"45,000",2020,10,22,59.9901,6,2017,,,동탄지성로,45000,59.9901,6,2017,2020-10-22
202010,시범다은마을포스코더샵,반송동,"57,000",2020,10,25,84.5111,6,2007,,,동탄문화센터로,57000,84.5111,6,2007,2020-10-25
202010,동탄시범다은마을 메타역 롯데캐슬,반송동,"59,700",2020,10,19,84.157,11,2007,,,메타폴리스로,59700,84.157,11,2007,2020-10-19
202010,솔빛마을서해그랑블,반송동,"66,800",2020,10,30,100.705,12,2007,,,동탄문화센터로,66800,100.705,12,2007,2020-10-30
202010,동탄푸른마을신일해피트리,능동,"33,300",2020,10,19,59.05,3,2008,,,동탄공원로,33300,59.05,3,2008,2020-10-19
202010,솔빛마을쌍용예가,반송동,"49,300",2020,10,24,78.7193,11,2007,,,동탄반석로,49300,78.7193,11,2007,2020-10-24
202010,동탄시범다은마을센트럴파크뷰,반송동,"43,000",2020,10,24,81.512,15,2008,,,동탄공원로1길,43000,81.512,15,2008,2020-10-24
202010,동탄숲속마을 모아미래도1단지,능동,"51,500",2020,10,30,84.13,20,2008,,,동탄숲속로,51500,84.13,20,2008,2020-10-30
202010,동탄숲속마을 모아미래도1단지,능동,"41,900",2020,10,31,59.37,5,2008,,,동탄숲속로,41900,59.37,5,2008,2020-10-31
202010,동탄숲속마을자연앤경남아너스빌(1124-0),능동,"45,500",2020,10,31,76.51,2,2008,,,동탄숲속로,45500,76.51,2,2008,2020-10-31
202010,동탄숲속마을 능동역 리체 더 포레스트,능동,"47,000",2020,10,17,90.0519,17,2008,,,동탄숲속로,47000,90.0519,17,2008,2020-10-17
202010,자연앤데시앙,능동,"49,000",2020,10,23,84.84,24,2008,,,동탄숲속로,49000,84.84,24,2008,2020-10-23
202010,나루마을한화꿈에그린,반송동,"60,000",2020,10,31,97.6,7,2007,,,동탄중앙로,60000,97.6,7,2007,2020-10-31
202010,동탄숲속마을 모아미래도1단지,능동,"41,700",2020,10,27,59.37,7,2008,,,동탄숲속로,41700,59.37,7,2008,2020-10-27
202010,시범다은마을삼성래미안,반송동,"64,500",2020,10,25,84.6098,19,2007,,,메타폴리스로,64500,84.6098,19,2007,2020-10-25
202010,시범한빛마을동탄아이파크,반송동,"62,500",2020,10,27,61.658,6,2007,,,동탄지성로,62500,61.658,6,2007,2020-10-27
202010,시범한빛마을동탄아이파크,반송동,"57,000",2020,10,22,61.658,8,2007,,,동탄지성로,57000,61.658,8,2007,2020-10-22
202010,솔빛마을서해그랑블,반송동,"77,000",2020,10,22,124.332,12,2007,,,동탄문화센터로,77000,124.332,12,2007,2020-10-22
202010,동탄푸른마을신일해피트리,능동,"44,800",2020,10,20,84.88,19,2008,,,동탄공원로,44800,84.88,19,2008,2020-10-20
202010,나루마을한화꿈에그린우림필유,반송동,"55,300",2020,10,30,84.96,12,2007,,,동탄반석로,55300,84.96,12,2007,2020-10-30
202010,동탄시범다은마을 월드메르디앙 반도유보라,반송동,"53,000",2020,10,14,59.07,20,2007,,,동탄중앙로,53000,59.07,20,2007,2020-10-14
202010,동탄숲속마을 광명메이루즈,능동,"49,500",2020,10,16,84.23,13,2008,,,동탄숲속로,49500,84.23,13,2008,2020-10-16
202010,나루마을신도브래뉴,반송동,"66,250",2020,10,31,103.9466,12,2007,,,동탄반석로,66250,103.9466,12,2007,2020-10-31
202010,푸르지오,석우동,"54,000",2020,10,17,75.076,13,2008,,,동탄반석로,54000,75.076,13,2008,2020-10-17
202010,자연앤데시앙,능동,"36,000",2020,10,19,59.52,10,2008,,,동탄숲속로,36000,59.52,10,2008,2020-10-19
202010,포스코더샵2차,능동,"44,000",2020,10,22,84.3079,3,2008,,,동탄공원로,44000,84.3079,3,2008,2020-10-22
202010,롯데캐슬,석우동,"73,000",2020,10,31,109.32,12,2008,,,동탄반석로,73000,109.32,12,2008,2020-10-31
202010,푸른마을두산위브,능동,"54,500",2020,10,17,101.71,14,2007,,,동탄공원로,54500,101.71,14,2007,2020-10-17
202010,신일유토빌,석우동,"65,500",2020,10,29,101.857,19,2008,,,동탄반석로,65500,101.857,19,2008,2020-10-29
202010,푸른마을두산위브,능동,"46,000",2020,10,17,73.33,25,2007,,,동탄공원로,46000,73.33,25,2007,2020-10-17
202010,푸른마을두산위브,능동,"44,800",2020,10,17,72.68,32,2007,,,동탄공원로,44800,72.68,32,2007,2020-10-17
202010,시범한빛마을한화꿈에그린,반송동,"60,300",2020,10,25,84.8,20,2007,,,동탄시범한빛길,60300,84.8,20,2007,2020-10-25
202010,푸른마을모아미래도,능동,"34,900",2020,10,23,59.039,2,2008,,,동탄공원로,34900,59.039,2,2008,2020-10-23
202010,푸르지오,석우동,"52,500",2020,10,17,75.076,5,2008,,,동탄반석로,52500,75.076,5,2008,2020-10-17
202010,시범한빛마을금호어울림,반송동,"63,000",2020,10,19,84.613,14,2007,,,동탄중앙로,63000,84.613,14,2007,2020-10-19
202010,푸른마을모아미래도,능동,"33,500",2020,10,7,59.039,13,2008,,,동탄공원로,33500,59.039,13,2008,2020-10-07
202010,푸른마을모아미래도,능동,"37,800",2020,10,31,59.039,10,2008,,,동탄공원로,37800,59.039,10,2008,2020-10-31
202010,동탄숲속마을자연앤경남아너스빌(1115-0),능동,"46,000",2020,10,17,76.51,25,2008,,,동탄숲속로,46000,76.51,25,2008,2020-10-17
202010,동탄숲속마을 모아미래도1단지,능동,"41,000",2020,10,27,59.37,5,2008,,,동탄숲속로,41000,59.37,5,2008,2020-10-27
202010,동탄숲속마을 광명메이루즈,능동,"53,000",2020,10,31,84.23,8,2008,,,동탄숲속로,53000,84.23,8,2008,2020-10-31
202010,동탄숲속마을 광명메이루즈,능동,"50,700",2020,10,25,84.496,10,2008,,,동탄숲속로,50700,84.496,10,2008,2020-10-25
202010,포스코더샵2차,능동,"52,800",2020,10,9,84.3079,23,2008,,,동탄공원로,52800,84.3079,23,2008,2020-10-09
202010,솔빛마을서해그랑블,반송동,"78,500",2020,10,12,124.332,14,2007,,,동탄문화센터로,78500,124.332,14,2007,2020-10-12
202010,시범다은마을포스코더샵,반송동,"57,900",2020,10,23,84.5111,8,2007,,,동탄문화센터로,57900,84.5111,8,2007,2020-10-23
202010,시범한빛마을삼부르네상스,반송동,"59,500",2020,10,20,84.691,15,2007,,,동탄반석로,59500,84.691,15,2007,2020-10-20
202010,나루마을한화꿈에그린우림필유,반송동,"52,900",2020,10,23,84.96,8,2007,,,동탄반석로,52900,84.96,8,2007,2020-10-23
202010,동탄숲속마을 광명메이루즈,능동,"51,700",2020,10,23,84.23,4,2008,,,동탄숲속로,51700,84.23,4,2008,2020-10-23
202010,동탄나루마을동탄역U.BORA여울숲1.0,반송동,"55,000",2020,10,13,84.6595,25,2007,,,동탄반석로,55000,84.6595,25,2007,2020-10-13
202010,능동마을이지더원,능동,"46,000",2020,10,12,78.2912,8,2008,,,동탄원천로,46000,78.2912,8,2008,2020-10-12
202010,능동마을이지더원,능동,"51,000",2020,10,13,83.5573,5,2008,,,동탄원천로,51000,83.5573,5,2008,2020-10-13
202010,신동탄푸르지오,기산동,"30,000",2020,10,28,84.9259,3,2005,,,동탄지성로,30000,84.9259,3,2005,2020-10-28
202010,동탄시범다은마을 월드메르디앙 반도유보라,반송동,"68,500",2020,10,23,84.65,19,2007,,,동탄중앙로,68500,84.65,19,2007,2020-10-23
202010,푸르지오,석우동,"52,500",2020,10,9,75.076,17,2008,,,동탄반석로,52500,75.076,17,2008,2020-10-09
202010,솔빛마을신도브래뉴,반송동,"55,500",2020,10,9,79.6171,18,2007,,,동탄반석로,55500,79.6171,18,2007,2020-10-09
202010,자연앤데시앙,능동,"40,800",2020,10,26,74.6,23,2008,,,동탄숲속로,40800,74.6,23,2008,2020-10-26
202010,동탄시범다은마을 메타역 롯데캐슬,반송동,"58,000",2020,10,25,84.504,5,2007,,,메타폴리스로,58000,84.504,5,2007,2020-10-25
202010,포스코더샵2차,능동,"46,000",2020,10,17,76.1565,11,2008,,,동탄공원로,46000,76.1565,11,2008,2020-10-17
202010,포스코더샵2차,능동,"45,800",2020,10,17,76.5336,18,2008,,,동탄공원로,45800,76.5336,18,2008,2020-10-17
202010,솔빛마을쌍용예가,반송동,"58,300",2020,10,17,84.9784,29,2007,,,동탄반석로,58300,84.9784,29,2007,2020-10-17
202010,나루마을한화꿈에그린,반송동,"56,750",2020,10,21,96.84,6,2007,,,동탄중앙로,56750,96.84,6,2007,2020-10-21
202010,자연앤데시앙,능동,"38,000",2020,10,9,59.52,5,2008,,,동탄숲속로,38000,59.52,5,2008,2020-10-09
202010,포스코더샵2차,능동,"54,000",2020,10,17,84.3079,11,2008,,,동탄공원로,54000,84.3079,11,2008,2020-10-17
202010,자연앤데시앙,능동,"50,000",2020,10,17,84.94,22,2008,,,동탄숲속로,50000,84.94,22,2008,2020-10-17
202010,동탄숲속마을자연앤경남아너스빌(1124-0),능동,"51,700",2020,10,23,84.51,26,2008,,,동탄숲속로,51700,84.51,26,2008,2020-10-23
202010,삼성래미안1차,기산동,"30,000",2020,10,21,84.987,6,2003,,,동탄지성로,30000,84.987,6,2003,2020-10-21
202010,METAPOLIS,반송동,"77,700",2020,10,17,96.22,37,2010,,,동탄중앙로,77700,96.22,37,2010,2020-10-17
202010,시범한빛마을동탄아이파크,반송동,"62,900",2020,10,31,61.658,15,2007,,,동탄지성로,62900,61.658,15,2007,2020-10-31
202010,동탄센트럴포레스트,반송동,"40,800",2020,10,30,74.66,16,2009,,,동탄중앙로,40800,74.66,16,2009,2020-10-30
202010,동탄시범다은마을 월드메르디앙 반도유보라,반송동,"48,000",2020,10,23,59.07,3,2007,,,동탄중앙로,48000,59.07,3,2007,2020-10-23
202010,서동탄역우남퍼스트빌아파트,능동,"32,000",2020,10,23,84.2119,10,2003,,,10용사로,32000,84.2119,10,2003,2020-10-23
202010,서동탄역우남퍼스트빌아파트,능동,"26,800",2020,10,19,84.2119,2,2002,,,10용사로,26800,84.2119,2,2002,2020-10-19
202010,동탄파라곤,반송동,"92,500",2020,10,17,192.74,20,2010,,,동탄반석로,92500,192.74,20,2010,2020-10-17
202010,서동탄역우남퍼스트빌아파트,능동,"30,000",2020,10,20,84.2119,9,2002,,,10용사로,30000,84.2119,9,2002,2020-10-20
202010,나루마을신도브래뉴,반송동,"80,000",2020,10,30,128.015,27,2007,,,동탄반석로,80000,128.015,27,2007,2020-10-30
202010,동탄시범다은마을 월드메르디앙 반도유보라,반송동,"45,600",2020,10,31,59.07,6,2007,,,동탄중앙로,45600,59.07,6,2007,2020-10-31
202010,삼성래미안1차,기산동,"29,700",2020,10,31,84.987,10,2003,,,동탄지성로,29700,84.987,10,2003,2020-10-31
202010,동탄시범다은마을 월드메르디앙 반도유보라,반송동,"71,000",2020,10,27,84.65,23,2007,,,동탄중앙로,71000,84.65,23,2007,2020-10-27
202010,포스코더샵2차,능동,"52,300",2020,10,31,84.6199,6,2008,,,동탄공원로,52300,84.6199,6,2008,2020-10-31
202010,우미린제일풍경채,석우동,"51,500",2020,10,22,75.87,3,2008,,,동탄반석로,51500,75.87,3,2008,2020-10-22
202010,포스코더샵2차,능동,"49,000",2020,10,28,84.3079,10,2008,,,동탄공원로,49000,84.3079,10,2008,2020-10-28
202010,우미린제일풍경채,석우동,"54,800",2020,10,17,76.4593,15,2008,,,동탄반석로,54800,76.4593,15,2008,2020-10-17
202010,자연앤데시앙,능동,"46,900",2020,10,29,84.94,11,2008,,,동탄숲속로,46900,84.94,11,2008,2020-10-29
202010,서동탄역우남퍼스트빌아파트,능동,"31,500",2020,10,9,84.2119,12,2002,,,10용사로,31500,84.2119,12,2002,2020-10-09
202010,행복마을 참누리 에듀파크(101동-113동),기산동,"28,300",2020,10,30,59.911,10,2006,,,동탄지성로,28300,59.911,10,2006,2020-10-30
202010,삼성래미안1차,기산동,"29,500",2020,10,29,84.987,10,2003,,,동탄지성로,29500,84.987,10,2003,2020-10-29
202010,신일유토빌,석우동,"66,900",2020,10,27,128.379,6,2008,,,동탄반석로,66900,128.379,6,2008,2020-10-27
202010,서해더블루(90-2),반송동,"49,500",2020,10,24,110.5016,15,2010,,,노작로,49500,110.5016,15,2010,2020-10-24
202010,자연앤데시앙,능동,"39,000",2020,10,9,59.52,15,2008,,,동탄숲속로,39000,59.52,15,2008,2020-10-09
202010,자연앤데시앙,능동,"39,500",2020,10,26,59.52,10,2008,,,동탄숲속로,39500,59.52,10,2008,2020-10-26
202010,시범한빛마을삼부르네상스,반송동,"60,000",2020,10,19,84.712,27,2007,,,동탄반석로,60000,84.712,27,2007,2020-10-19
202010,동탄시범다은마을센트럴파크뷰,반송동,"40,300",2020,10,30,81.512,24,2008,,,동탄공원로1길,40300,81.512,24,2008,2020-10-30
202010,삼성래미안1차,기산동,"32,500",2020,10,28,84.987,12,2003,,,동탄지성로,32500,84.987,12,2003,2020-10-28
202010,삼성래미안1차,기산동,"30,000",2020,10,26,84.987,9,2003,,,동탄지성로,30000,84.987,9,2003,2020-10-26
202010,동탄푸른마을신일해피트리,능동,"34,000",2020,10,26,59.96,1,2008,,,동탄공원로,34000,59.96,1,2008,2020-10-26
202010,자연앤데시앙,능동,"41,700",2020,10,7,74.6,4,2008,,,동탄숲속로,41700,74.6,4,2008,2020-10-07
202010,우미린제일풍경채,석우동,"49,500",2020,10,5,75.87,9,2008,,,동탄반석로,49500,75.87,9,2008,2020-10-05
202010,동탄시범다은마을 월드메르디앙 반도유보라,반송동,"48,000",2020,10,8,59.07,8,2007,,,동탄중앙로,48000,59.07,8,2007,2020-10-08
202010,신일유토빌,석우동,"67,500",2020,10,26,128.379,15,2008,,,동탄반석로,67500,128.379,15,2008,2020-10-26
202010,시범한빛마을케이씨씨스위첸,반송동,"56,000",2020,10,22,84.7328,23,2007,,,동탄시범한빛길,56000,84.7328,23,2007,2020-10-22
202010,시범한빛마을삼부르네상스,반송동,"52,700",2020,10,23,84.691,2,2007,,,동탄반석로,52700,84.691,2,2007,2020-10-23
202010,시범한빛마을삼부르네상스,반송동,"55,000",2020,10,16,84.691,12,2007,,,동탄반석로,55000,84.691,12,2007,2020-10-16
202010,동탄숲속마을 모아미래도1단지,능동,"42,000",2020,10,19,60.49,20,2008,,,동탄숲속로,42000,60.49,20,2008,2020-10-19
202010,동탄숲속마을 모아미래도1단지,능동,"43,100",2020,10,22,59.37,11,2008,,,동탄숲속로,43100,59.37,11,2008,2020-10-22
202010,행복마을 참누리 에듀파크(101동-113동),기산동,"32,200",2020,10,28,84.914,4,2006,,,동탄지성로,32200,84.914,4,2006,2020-10-28
202010,푸른마을모아미래도,능동,"33,500",2020,10,5,59.039,13,2008,,,동탄공원로,33500,59.039,13,2008,2020-10-05
202010,삼성래미안1차,기산동,"27,300",2020,10,7,84.987,4,2003,,,동탄지성로,27300,84.987,4,2003,2020-10-07
202010,포스코더샵2차,능동,"53,500",2020,10,17,84.0255,20,2008,,,동탄공원로,53500,84.0255,20,2008,2020-10-17
202010,행복마을 참누리 에듀파크(101동-113동),기산동,"34,200",2020,10,27,84.914,7,2006,,,동탄지성로,34200,84.914,7,2006,2020-10-27
202010,동탄시범다은마을 월드메르디앙 반도유보라,반송동,"45,500",2020,10,12,59.07,4,2007,,,동탄중앙로,45500,59.07,4,2007,2020-10-12
202010,동탄시범다은마을 월드메르디앙 반도유보라,반송동,"56,750",2020,10,17,76.78,8,2007,,,동탄중앙로,56750,76.78,8,2007,2020-10-17
202010,푸른마을모아미래도,능동,"36,000",2020,10,26,83.737,6,2008,,,동탄공원로,36000,83.737,6,2008,2020-10-26
202010,솔빛마을쌍용예가,반송동,"55,000",2020,10,12,84.9784,17,2007,,,동탄반석로,55000,84.9784,17,2007,2020-10-12
202010,동탄센트럴포레스트,반송동,"39,800",2020,10,23,74.73,14,2009,,,동탄중앙로,39800,74.73,14,2009,2020-10-23
202010,나루마을월드메르디앙반도유보라,반송동,"66,000",2020,10,8,116.0155,13,2007,,,동탄나루로,66000,116.0155,13,2007,2020-10-08
202010,포스코더샵2차,능동,"51,800",2020,10,21,84.0255,29,2008,,,동탄공원로,51800,84.0255,29,2008,2020-10-21
202010,나루마을한화꿈에그린,반송동,"66,800",2020,10,19,113.18,19,2007,,,동탄중앙로,66800,113.18,19,2007,2020-10-19
202010,푸른마을모아미래도,능동,"36,500",2020,10,26,59.039,19,2008,,,동탄공원로,36500,59.039,19,2008,2020-10-26
202010,나루마을한화꿈에그린우림필유,반송동,"53,800",2020,10,21,84.94,19,2007,,,동탄반석로,53800,84.94,19,2007,2020-10-21
202010,시범한빛마을삼부르네상스,반송동,"60,800",2020,10,27,84.691,16,2007,,,동탄반석로,60800,84.691,16,2007,2020-10-27
202010,푸른마을두산위브,능동,"47,000",2020,10,23,73.33,9,2007,,,동탄공원로,47000,73.33,9,2007,2020-10-23
202010,서동탄역우남퍼스트빌아파트,능동,"30,800",2020,10,9,84.2119,12,2002,,,10용사로,30800,84.2119,12,2002,2020-10-09
202010,동탄숲속마을자연앤경남아너스빌(1124-0),능동,"45,500",2020,10,16,76.5,11,2008,,,동탄숲속로,45500,76.5,11,2008,2020-10-16
202010,나루마을신도브래뉴,반송동,"66,000",2020,10,25,96.4338,6,2007,,,동탄반석로,66000,96.4338,6,2007,2020-10-25
202010,동탄숲속마을모아미래도2단지,능동,"45,000",2020,10,18,100.92,8,2008,,,동탄숲속로,45000,100.92,8,2008,2020-10-18
202010,동탄푸른마을신일해피트리,능동,"37,500",2020,10,16,59.05,7,2008,,,동탄공원로,37500,59.05,7,2008,2020-10-16
202010,서동탄역우남퍼스트빌아파트,능동,"29,300",2020,10,9,84.2119,5,2003,,,10용사로,29300,84.2119,5,2003,2020-10-09
202010,시범한빛마을한화꿈에그린,반송동,"62,500",2020,10,24,84.8,5,2007,,,동탄시범한빛길,62500,84.8,5,2007,2020-10-24
202010,서동탄역우남퍼스트빌아파트,능동,"30,000",2020,10,15,84.2119,14,2002,,,10용사로,30000,84.2119,14,2002,2020-10-15
202010,동탄푸른마을신일해피트리,능동,"34,000",2020,10,15,59.96,9,2008,,,동탄공원로,34000,59.96,9,2008,2020-10-15
202010,롯데캐슬,석우동,"71,000",2020,10,19,99.21,29,2008,,,동탄반석로,71000,99.21,29,2008,2020-10-19
202010,시범한빛마을한화꿈에그린,반송동,"64,500",2020,10,22,84.8,15,2007,,,동탄시범한빛길,64500,84.8,15,2007,2020-10-22
202010,나루마을월드메르디앙반도유보라,반송동,"69,000",2020,10,22,116.0155,12,2007,,,동탄나루로,69000,116.0155,12,2007,2020-10-22
202010,동탄나루마을동탄역U.BORA여울숲1.0,반송동,"45,500",2020,10,17,76.7822,10,2007,,,동탄반석로,45500,76.7822,10,2007,2020-10-17
202010,동탄시범다은마을 월드메르디앙 반도유보라,반송동,"43,000",2020,10,17,59.07,2,2007,,,동탄중앙로,43000,59.07,2,2007,2020-10-17
202010,시범다은마을삼성래미안,반송동,"60,500",2020,10,17,84.5599,20,2007,,,메타폴리스로,60500,84.5599,20,2007,2020-10-17
202010,시범한빛마을한화꿈에그린,반송동,"64,200",2020,10,17,84.79,15,2007,,,동탄시범한빛길,64200,84.79,15,2007,2020-10-17
202010,우미린제일풍경채,석우동,"69,500",2020,10,7,112.961,16,2008,,,동탄반석로,69500,112.961,16,2008,2020-10-07
202010,동탄시범다은마을 월드메르디앙 반도유보라,반송동,"74,000",2020,10,22,84.65,6,2007,,,동탄중앙로,74000,84.65,6,2007,2020-10-22
202010,롯데캐슬,석우동,"72,700",2020,10,15,109.32,21,2008,,,동탄반석로,72700,109.32,21,2008,2020-10-15
202010,롯데캐슬,석우동,"70,000",2020,10,18,96.4,13,2008,,,동탄반석로,70000,96.4,13,2008,2020-10-18
202010,푸르지오,석우동,"40,900",2020,10,22,59.556,3,2008,,,동탄반석로,40900,59.556,3,2008,2020-10-22
202010,나루마을월드메르디앙반도유보라,반송동,"64,500",2020,10,23,110.7323,12,2007,,,동탄나루로,64500,110.7323,12,2007,2020-10-23
202010,동탄시범다은마을 월드메르디앙 반도유보라,반송동,"51,800",2020,10,22,59.07,16,2007,,,동탄중앙로,51800,59.07,16,2007,2020-10-22
202010,푸른마을모아미래도,능동,"37,000",2020,10,17,59.039,19,2008,,,동탄공원로,37000,59.039,19,2008,2020-10-17
202010,푸르지오,석우동,"46,500",2020,10,12,57.8,11,2008,,,동탄반석로,46500,57.8,11,2008,2020-10-12
202010,푸르지오,석우동,"45,000",2020,10,15,59.556,14,2008,,,동탄반석로,45000,59.556,14,2008,2020-10-15
202010,동탄나루마을동탄역U.BORA여울숲1.0,반송동,"49,800",2020,10,17,76.7822,8,2007,,,동탄반석로,49800,76.7822,8,2007,2020-10-17
202010,동탄숲속마을 모아미래도1단지,능동,"40,000",2020,10,16,59.37,9,2008,,,동탄숲속로,40000,59.37,9,2008,2020-10-16
202010,서동탄역파크자이,능동,"50,850",2020,10,22,76.9706,6,2018,,,서동탄로,50850,76.9706,6,2018,2020-10-22
202010,동탄숲속마을자연앤경남아너스빌(1115-0),능동,"47,000",2020,10,14,76.51,18,2008,,,동탄숲속로,47000,76.51,18,2008,2020-10-14
202010,에스케이뷰파크2차,기산동,"50,000",2020,10,5,59.9889,14,2017,,,동탄지성로,50000,59.9889,14,2017,2020-10-05
202010,시범한빛마을케이씨씨스위첸,반송동,"53,000",2020,10,17,84.6517,8,2007,,,동탄시범한빛길,53000,84.6517,8,2007,2020-10-17
202010,롯데캐슬,석우동,"63,000",2020,10,23,87.64,30,2008,,,동탄반석로,63000,87.64,30,2008,2020-10-23
202010,동탄숲속마을 모아미래도1단지,능동,"51,000",2020,10,9,84.96,24,2008,,,동탄숲속로,51000,84.96,24,2008,2020-10-09
202010,동탄숲속마을자연앤경남아너스빌(1124-0),능동,"44,000",2020,10,14,76.51,14,2008,,,동탄숲속로,44000,76.51,14,2008,2020-10-14
202010,나루마을신도브래뉴,반송동,"64,200",2020,10,20,103.9466,20,2007,,,동탄반석로,64200,103.9466,20,2007,2020-10-20
202010,신동탄푸르지오,기산동,"25,300",2020,10,19,84.9001,9,2005,,,동탄지성로,25300,84.9001,9,2005,2020-10-19
202010,행복마을 참누리 에듀파크(114동-120동),기산동,"35,000",2020,10,21,84.914,15,2006,,,동탄지성로,35000,84.914,15,2006,2020-10-21
202010,시범한빛마을동탄아이파크,반송동,"73,500",2020,10,19,84.961,8,2007,,,동탄지성로,73500,84.961,8,2007,2020-10-19
202010,솔빛마을쌍용예가,반송동,"52,500",2020,10,17,84.991,13,2007,,,동탄반석로,52500,84.991,13,2007,2020-10-17
